Transaction_ID,User_ID,Transaction_Date,Transaction_Type,Amount_NPR,Payment_Method,Transaction_Status,Merchant_Category,City,Device_Type
ESW158957,48897,2/20/2024 23:11,QR Payment,7065.79,Wallet Balance,Success,Utility,Kathmandu,Android
ESW158958,14785,1/26/2024 17:33,Electricity Bill,17069.12,Linked Bank,Success,Food Delivery,Pokhara,Android
ESW158959,28450,6/11/2024 10:53,Mobile Recharge,9157.34,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW158960,21628,9/17/2024 2:29,Fund Transfer,4596.68,Linked Bank,Success,Utility,Butwal,Android
ESW158961,49139,12/9/2024 0:39,QR Payment,17864.15,Linked Bank,Success,Others,Biratnagar,Android
ESW158962,40653,6/30/2024 23:59,Fund Transfer,10884.11,Wallet Balance,Success,Transport,Chitwan,Web
ESW158963,44469,7/4/2024 16:35,Fund Transfer,16780.55,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW158964,32903,2/5/2024 20:16,Fund Transfer,7689.79,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW158965,5006,5/26/2024 0:58,Fund Transfer,19167.5,Debit Card,Success,Utility,Bhaktapur,Android
ESW158966,13002,12/8/2024 10:55,Electricity Bill,13740.28,Linked Bank,Success,Others,Biratnagar,Android
ESW158967,28600,6/1/2024 9:09,Electricity Bill,19104.24,Linked Bank,Success,Food Delivery,Biratnagar,Android
ESW158968,46750,8/11/2024 7:38,Fund Transfer,5488.73,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW158969,48670,2/24/2024 20:30,Fund Transfer,12025.29,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW158970,48369,1/23/2024 13:56,Mobile Recharge,3577.85,Wallet Balance,Success,Others,Bhaktapur,Android
ESW158971,22026,6/5/2024 18:36,Mobile Recharge,1071.92,Debit Card,Success,Transport,Chitwan,Android
ESW158972,14950,7/12/2024 10:44,Fund Transfer,2984.89,Wallet Balance,Success,Utility,Pokhara,Android
ESW158973,30763,4/29/2024 11:39,Mobile Recharge,14760.05,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW158974,25584,7/17/2024 18:22,Mobile Recharge,17306.65,Debit Card,Success,Food Delivery,Kathmandu,iOS
ESW158975,49284,6/1/2024 11:28,Mobile Recharge,1296.26,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW158976,21038,2/19/2024 11:07,Internet Bill,7262.38,Wallet Balance,Success,Utility,Chitwan,iOS
ESW158977,48567,2/5/2024 22:06,Mobile Recharge,10500.24,Linked Bank,Failed,Transport,Biratnagar,Web
ESW158978,43283,7/12/2024 16:44,Mobile Recharge,9153.08,Linked Bank,Failed,Transport,Kathmandu,Android
ESW158979,39207,11/24/2024 15:43,Mobile Recharge,1295.54,Wallet Balance,Success,Utility,Biratnagar,Android
ESW158980,44256,6/21/2024 21:53,Fund Transfer,5592.25,Wallet Balance,Success,Transport,Kathmandu,Android
ESW158981,36371,10/11/2024 3:28,Mobile Recharge,9177.21,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW158982,6747,6/26/2024 1:53,Internet Bill,601.05,Debit Card,Success,Telecom,Biratnagar,Android
ESW158983,37301,11/11/2024 15:38,Electricity Bill,11261.35,Wallet Balance,Success,Telecom,Chitwan,Android
ESW158984,24949,5/30/2024 4:50,Mobile Recharge,14749.57,Linked Bank,Success,Transport,Lalitpur,Android
ESW158985,42352,3/11/2024 21:31,Electricity Bill,4122.79,Linked Bank,Success,Others,Pokhara,Web
ESW158986,3966,11/20/2024 21:17,Electricity Bill,9633.45,Wallet Balance,Pending,Utility,Biratnagar,iOS
ESW158987,30240,9/11/2024 11:11,Electricity Bill,8660.77,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW158988,45088,10/15/2024 0:14,Fund Transfer,6632.97,Wallet Balance,Success,Others,Kathmandu,Android
ESW158989,31911,3/15/2024 5:40,Mobile Recharge,14218,Wallet Balance,Success,Others,Chitwan,Android
ESW158990,44526,9/17/2024 5:20,Mobile Recharge,15284.8,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW158991,8571,8/9/2024 23:58,Mobile Recharge,5217.48,Debit Card,Success,Transport,Butwal,Web
ESW158992,20391,7/14/2024 5:30,QR Payment,19797.81,Linked Bank,Success,Utility,Chitwan,Android
ESW158993,40974,9/8/2024 11:36,Internet Bill,9578.05,Linked Bank,Pending,Transport,Kathmandu,Android
ESW158994,42152,2/25/2024 9:14,Fund Transfer,19249.84,Debit Card,Success,Others,Biratnagar,Android
ESW158995,42286,9/10/2024 3:55,Electricity Bill,1795.48,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW158996,32202,11/2/2024 10:56,QR Payment,16740.84,Debit Card,Success,Food Delivery,Bhaktapur,Android
ESW158997,37888,11/28/2024 12:26,Fund Transfer,11643.78,Wallet Balance,Success,Utility,Chitwan,Android
ESW158998,21581,9/19/2024 2:56,Electricity Bill,19114.66,Debit Card,Success,Telecom,Pokhara,Android
ESW158999,46272,6/22/2024 20:01,Fund Transfer,12984,Wallet Balance,Success,Transport,Kathmandu,iOS
ESW159000,38605,7/26/2024 12:05,Mobile Recharge,13733.93,Wallet Balance,Success,Telecom,Chitwan,Android
ESW159001,5025,9/2/2024 20:05,Electricity Bill,12868.01,Wallet Balance,Success,Others,Lalitpur,Android
ESW159002,38025,2/16/2024 16:49,Internet Bill,3368.96,Linked Bank,Success,Transport,Pokhara,Android
ESW159003,48390,6/18/2024 7:17,Fund Transfer,12216.55,Wallet Balance,Success,E-commerce,Biratnagar,Web
ESW159004,42845,4/15/2024 0:01,Mobile Recharge,8117.7,Wallet Balance,Failed,Food Delivery,Chitwan,Android
ESW159005,4953,2/8/2024 1:18,QR Payment,14469.12,Wallet Balance,Success,Transport,Biratnagar,Android
ESW159006,19678,5/30/2024 14:26,Fund Transfer,6862.7,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW159007,7317,12/9/2024 3:15,Internet Bill,15032.73,Wallet Balance,Success,Transport,Bhaktapur,Android
ESW159008,37235,10/9/2024 23:17,QR Payment,19195.73,Wallet Balance,Failed,Others,Biratnagar,Android
ESW159009,18416,1/18/2024 12:03,Internet Bill,2411.7,Linked Bank,Failed,Telecom,Bhaktapur,Android
ESW159010,2471,8/28/2024 14:57,QR Payment,10725.54,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW159011,6113,5/31/2024 15:31,Fund Transfer,13016.52,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW159012,32507,10/7/2024 11:40,Mobile Recharge,8232.2,Linked Bank,Pending,Utility,Lalitpur,Android
ESW159013,8739,11/27/2024 10:45,Electricity Bill,16181.38,Debit Card,Success,Food Delivery,Butwal,Android
ESW159014,2148,6/5/2024 21:08,Electricity Bill,17640.69,Linked Bank,Success,Telecom,Biratnagar,Web
ESW159015,25616,7/20/2024 18:56,Fund Transfer,10759.26,Wallet Balance,Success,Transport,Bhaktapur,Android
ESW159016,23864,12/25/2024 10:11,Fund Transfer,9021.99,Wallet Balance,Success,Food Delivery,Kathmandu,iOS
ESW159017,21140,2/9/2024 8:38,Fund Transfer,14687.41,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159018,32045,9/27/2024 13:19,Internet Bill,2433.53,Wallet Balance,Success,Transport,Butwal,Android
ESW159019,45716,8/17/2024 15:49,Electricity Bill,12077.46,Debit Card,Success,Transport,Pokhara,Android
ESW159020,16545,9/4/2024 9:41,QR Payment,4995.05,Linked Bank,Success,Telecom,Chitwan,Web
ESW159021,41176,6/24/2024 12:28,Mobile Recharge,19095.71,Wallet Balance,Failed,Telecom,Butwal,Android
ESW159022,12602,4/4/2024 12:28,Mobile Recharge,11756.83,Wallet Balance,Success,Utility,Chitwan,iOS
ESW159023,12158,3/17/2024 12:00,Internet Bill,17735.44,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159024,14303,3/28/2024 4:42,Fund Transfer,5828.58,Wallet Balance,Success,E-commerce,Butwal,Android
ESW159025,48836,4/27/2024 12:18,QR Payment,10334.67,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW159026,24047,2/8/2024 9:19,Internet Bill,4443.53,Linked Bank,Success,Transport,Biratnagar,Android
ESW159027,37564,7/10/2024 2:50,Electricity Bill,15619.91,Wallet Balance,Success,Telecom,Butwal,Android
ESW159028,4447,12/4/2024 16:22,QR Payment,9536.73,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW159029,9276,3/12/2024 20:40,Electricity Bill,2893.71,Wallet Balance,Success,Food Delivery,Bhaktapur,iOS
ESW159030,29878,1/30/2024 2:11,Mobile Recharge,3533.58,Wallet Balance,Success,E-commerce,Biratnagar,Web
ESW159031,12610,12/9/2024 2:10,Internet Bill,15561.15,Linked Bank,Success,E-commerce,Biratnagar,Web
ESW159032,13737,12/16/2024 16:08,Internet Bill,1819.68,Wallet Balance,Success,Utility,Pokhara,Web
ESW159033,44123,11/13/2024 6:05,Mobile Recharge,9603.36,Linked Bank,Success,Telecom,Lalitpur,Android
ESW159034,5457,12/23/2024 8:24,Mobile Recharge,5263.35,Linked Bank,Success,Transport,Kathmandu,Android
ESW159035,12151,6/7/2024 20:13,Mobile Recharge,18492.13,Linked Bank,Success,Utility,Kathmandu,Android
ESW159036,11422,3/19/2024 18:54,Fund Transfer,4712.64,Wallet Balance,Success,Transport,Biratnagar,iOS
ESW159037,11915,2/1/2024 6:20,Internet Bill,3403.05,Wallet Balance,Failed,Others,Kathmandu,Web
ESW159038,49455,10/12/2024 0:18,Fund Transfer,9045.76,Linked Bank,Success,Utility,Lalitpur,iOS
ESW159039,3639,3/17/2024 12:56,QR Payment,13467.72,Linked Bank,Success,Food Delivery,Butwal,Android
ESW159040,26606,6/17/2024 4:41,Fund Transfer,13812.14,Wallet Balance,Failed,Telecom,Bhaktapur,Web
ESW159041,41455,6/4/2024 4:40,Mobile Recharge,12935.07,Wallet Balance,Success,Others,Pokhara,Android
ESW159042,14698,4/24/2024 3:01,Electricity Bill,6433.23,Linked Bank,Success,Utility,Kathmandu,Android
ESW159043,14681,11/16/2024 7:46,Internet Bill,570.51,Wallet Balance,Success,Food Delivery,Bhaktapur,iOS
ESW159044,14050,3/28/2024 6:39,Fund Transfer,13171.53,Linked Bank,Success,Food Delivery,Butwal,Web
ESW159045,28235,4/28/2024 12:17,QR Payment,18017.89,Wallet Balance,Failed,Others,Bhaktapur,iOS
ESW159046,48182,7/21/2024 19:57,Electricity Bill,6387.13,Linked Bank,Failed,E-commerce,Kathmandu,Android
ESW159047,6902,11/6/2024 4:41,QR Payment,3075.3,Linked Bank,Success,Utility,Pokhara,iOS
ESW159048,47300,3/29/2024 7:28,Mobile Recharge,6057.79,Linked Bank,Success,Others,Butwal,Android
ESW159049,23211,8/20/2024 7:34,QR Payment,11130.06,Wallet Balance,Failed,Transport,Biratnagar,Web
ESW159050,21193,6/15/2024 23:39,Fund Transfer,15367.76,Wallet Balance,Success,Transport,Pokhara,iOS
ESW159051,31294,9/4/2024 23:57,Mobile Recharge,13628.04,Linked Bank,Success,Telecom,Chitwan,Android
ESW159052,10785,1/19/2024 20:08,Fund Transfer,11317.26,Wallet Balance,Success,Food Delivery,Chitwan,iOS
ESW159053,15306,8/6/2024 8:02,QR Payment,17555.31,Wallet Balance,Success,Food Delivery,Butwal,Web
ESW159054,33222,2/28/2024 0:05,Electricity Bill,15379.13,Linked Bank,Success,Others,Pokhara,Android
ESW159055,16017,2/25/2024 5:23,Mobile Recharge,4042.08,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW159056,10312,9/22/2024 0:59,QR Payment,14700.7,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159057,27257,8/3/2024 2:01,Electricity Bill,5247.46,Wallet Balance,Success,Others,Bhaktapur,iOS
ESW159058,2924,7/11/2024 3:19,Internet Bill,19730.07,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159059,3440,10/24/2024 4:03,QR Payment,5688.56,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW159060,24397,1/13/2024 9:46,Internet Bill,1448.25,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW159061,37210,6/15/2024 21:20,Fund Transfer,12721.23,Wallet Balance,Success,Transport,Chitwan,Android
ESW159062,31737,5/19/2024 5:22,Fund Transfer,12532.9,Wallet Balance,Success,Others,Butwal,iOS
ESW159063,18591,8/17/2024 19:19,Fund Transfer,15207.05,Linked Bank,Failed,Telecom,Pokhara,iOS
ESW159064,6582,10/4/2024 6:04,Fund Transfer,16175.67,Wallet Balance,Pending,E-commerce,Pokhara,Web
ESW159065,42021,11/13/2024 20:41,Mobile Recharge,19468.76,Wallet Balance,Success,Transport,Chitwan,Android
ESW159066,9354,2/5/2024 14:53,QR Payment,15278.53,Wallet Balance,Success,Utility,Pokhara,Android
ESW159067,5647,2/28/2024 23:02,Internet Bill,17081.62,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW159068,15514,11/5/2024 12:36,Internet Bill,18736.1,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159069,43043,7/1/2024 3:08,Fund Transfer,5190.8,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW159070,14539,5/10/2024 11:29,Electricity Bill,3762.31,Wallet Balance,Success,Others,Butwal,Android
ESW159071,44575,1/23/2024 5:51,Fund Transfer,11016.94,Debit Card,Success,Others,Kathmandu,Android
ESW159072,11985,9/21/2024 14:43,Electricity Bill,7280.94,Wallet Balance,Success,Utility,Chitwan,Android
ESW159073,15419,9/3/2024 21:06,Fund Transfer,864.6,Wallet Balance,Success,Telecom,Bhaktapur,Android
ESW159074,37554,6/21/2024 6:55,Electricity Bill,16337.2,Wallet Balance,Success,Others,Bhaktapur,Web
ESW159075,27616,3/23/2024 1:38,Mobile Recharge,4526.22,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW159076,12304,9/3/2024 0:11,QR Payment,9043.44,Wallet Balance,Failed,Telecom,Kathmandu,Android
ESW159077,42397,5/8/2024 7:34,Fund Transfer,15466.71,Wallet Balance,Success,E-commerce,Butwal,Android
ESW159078,26104,5/17/2024 22:33,Mobile Recharge,11656.44,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW159079,42064,8/25/2024 3:04,Mobile Recharge,19591.96,Wallet Balance,Success,E-commerce,Lalitpur,iOS
ESW159080,48640,1/22/2024 5:10,Electricity Bill,16754.8,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW159081,46437,12/29/2024 8:47,Fund Transfer,16726.28,Wallet Balance,Success,Telecom,Chitwan,Android
ESW159082,41028,6/10/2024 14:03,Electricity Bill,15950.23,Wallet Balance,Success,Transport,Butwal,Android
ESW159083,26814,6/23/2024 18:27,QR Payment,14988.35,Linked Bank,Failed,Others,Kathmandu,Android
ESW159084,29552,10/17/2024 13:56,QR Payment,11670.45,Linked Bank,Success,Utility,Biratnagar,iOS
ESW159085,33439,12/21/2024 10:47,QR Payment,15489.56,Wallet Balance,Success,E-commerce,Butwal,Web
ESW159086,11456,1/14/2024 7:20,Mobile Recharge,12144.74,Wallet Balance,Pending,Telecom,Biratnagar,Android
ESW159087,25726,7/3/2024 8:57,QR Payment,8643.51,Linked Bank,Success,Others,Kathmandu,Web
ESW159088,47453,6/12/2024 17:29,Internet Bill,10564.22,Wallet Balance,Success,Transport,Biratnagar,Android
ESW159089,35561,9/10/2024 19:46,Internet Bill,10899.52,Wallet Balance,Success,Transport,Butwal,Android
ESW159090,40724,1/22/2024 23:18,Mobile Recharge,19701.96,Wallet Balance,Success,Telecom,Bhaktapur,Web
ESW159091,26206,6/9/2024 14:26,Fund Transfer,9739.5,Debit Card,Success,Utility,Butwal,iOS
ESW159092,49576,3/24/2024 15:20,Internet Bill,15383.87,Linked Bank,Success,Others,Chitwan,iOS
ESW159093,46477,1/31/2024 6:38,Internet Bill,11916.16,Wallet Balance,Failed,Utility,Bhaktapur,Android
ESW159094,30317,8/20/2024 1:44,Mobile Recharge,9464.19,Debit Card,Success,Telecom,Chitwan,Android
ESW159095,11159,12/3/2024 12:25,Internet Bill,17687.79,Wallet Balance,Success,Utility,Biratnagar,Android
ESW159096,25491,7/23/2024 4:07,Mobile Recharge,13219.59,Wallet Balance,Success,Transport,Lalitpur,Android
ESW159097,1206,6/24/2024 15:57,Mobile Recharge,16877.86,Linked Bank,Success,Others,Bhaktapur,iOS
ESW159098,36590,5/29/2024 14:35,Mobile Recharge,18287.51,Linked Bank,Success,Telecom,Butwal,Android
ESW159099,26409,3/14/2024 20:23,Fund Transfer,13997.94,Wallet Balance,Success,Others,Lalitpur,Android
ESW159100,45733,12/10/2024 2:28,Fund Transfer,4038.48,Wallet Balance,Success,Others,Butwal,Android
ESW159101,28211,11/19/2024 20:15,QR Payment,17122.75,Linked Bank,Success,Utility,Kathmandu,Web
ESW159102,21705,9/22/2024 3:07,Electricity Bill,1944.35,Linked Bank,Success,Food Delivery,Lalitpur,Android
ESW159103,49733,8/29/2024 16:50,Electricity Bill,2484.71,Wallet Balance,Success,E-commerce,Bhaktapur,Web
ESW159104,15114,5/29/2024 12:36,Fund Transfer,8672.83,Wallet Balance,Success,Food Delivery,Bhaktapur,Android
ESW159105,23633,9/12/2024 14:15,Electricity Bill,1070.27,Linked Bank,Success,Others,Pokhara,Android
ESW159106,20531,5/23/2024 6:24,Electricity Bill,1015.03,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW159107,38379,11/4/2024 15:25,Internet Bill,19842.43,Linked Bank,Success,Others,Lalitpur,iOS
ESW159108,32667,8/17/2024 11:02,Mobile Recharge,14089.02,Debit Card,Success,E-commerce,Pokhara,Android
ESW159109,13474,4/7/2024 23:27,Mobile Recharge,15587.72,Debit Card,Pending,Telecom,Kathmandu,Android
ESW159110,41902,7/21/2024 13:09,Fund Transfer,17338.84,Wallet Balance,Pending,E-commerce,Biratnagar,Android
ESW159111,48635,4/7/2024 8:15,Fund Transfer,823.11,Wallet Balance,Success,Telecom,Bhaktapur,Web
ESW159112,4719,9/13/2024 0:40,Internet Bill,8547.99,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW159113,45994,3/12/2024 15:50,Mobile Recharge,17067.25,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW159114,23478,10/25/2024 2:50,Electricity Bill,15102.33,Debit Card,Success,Food Delivery,Bhaktapur,Android
ESW159115,46703,10/12/2024 14:18,QR Payment,2493.2,Linked Bank,Failed,Telecom,Bhaktapur,Android
ESW159116,19449,9/8/2024 6:49,QR Payment,18773.13,Linked Bank,Success,Others,Chitwan,iOS
ESW159117,21764,7/15/2024 12:31,Internet Bill,16702.04,Wallet Balance,Success,E-commerce,Bhaktapur,Web
ESW159118,49429,10/16/2024 17:57,QR Payment,8018.53,Wallet Balance,Success,E-commerce,Butwal,Android
ESW159119,44939,7/19/2024 22:21,Fund Transfer,18706.84,Debit Card,Success,Food Delivery,Kathmandu,Android
ESW159120,14301,7/20/2024 15:53,Electricity Bill,16168.61,Wallet Balance,Pending,E-commerce,Biratnagar,iOS
ESW159121,28528,8/3/2024 21:30,Fund Transfer,2885.54,Wallet Balance,Success,Others,Biratnagar,Android
ESW159122,47823,12/23/2024 11:01,Electricity Bill,7592.35,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159123,25569,7/2/2024 2:22,QR Payment,7761.23,Wallet Balance,Success,Transport,Butwal,iOS
ESW159124,7400,12/14/2024 0:52,Electricity Bill,18726.03,Linked Bank,Success,E-commerce,Chitwan,iOS
ESW159125,43202,12/22/2024 7:42,Fund Transfer,9347.25,Wallet Balance,Success,Utility,Kathmandu,iOS
ESW159126,11883,11/3/2024 5:12,Electricity Bill,10208.5,Debit Card,Success,E-commerce,Chitwan,Android
ESW159127,27543,5/21/2024 4:27,QR Payment,3298.1,Linked Bank,Success,Telecom,Lalitpur,Android
ESW159128,19788,5/22/2024 12:10,Mobile Recharge,5344.64,Wallet Balance,Success,Utility,Butwal,iOS
ESW159129,28231,2/28/2024 23:42,Fund Transfer,5643.77,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW159130,30969,2/19/2024 13:24,Electricity Bill,16827.21,Wallet Balance,Failed,Others,Chitwan,Android
ESW159131,40245,1/2/2024 19:24,Mobile Recharge,8029.32,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW159132,27412,5/25/2024 3:02,Electricity Bill,7406.2,Wallet Balance,Success,Utility,Butwal,Android
ESW159133,41303,9/16/2024 15:44,Mobile Recharge,11186.8,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW159134,7140,6/25/2024 6:15,Internet Bill,5161.65,Linked Bank,Failed,Transport,Biratnagar,Android
ESW159135,23542,4/7/2024 4:44,Electricity Bill,927.37,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159136,33946,9/22/2024 13:40,Mobile Recharge,10961.39,Linked Bank,Success,Others,Kathmandu,Web
ESW159137,40005,8/21/2024 4:19,QR Payment,7569.94,Wallet Balance,Success,Transport,Chitwan,Android
ESW159138,22324,10/25/2024 4:43,Fund Transfer,9337.05,Linked Bank,Success,Telecom,Butwal,Android
ESW159139,12658,4/20/2024 23:49,Mobile Recharge,13254.56,Wallet Balance,Success,Others,Pokhara,Android
ESW159140,33795,8/26/2024 18:20,Electricity Bill,17426.8,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW159141,48089,10/6/2024 14:30,Fund Transfer,6539.02,Linked Bank,Success,E-commerce,Biratnagar,iOS
ESW159142,28320,2/12/2024 12:10,Electricity Bill,17595.81,Linked Bank,Success,Telecom,Butwal,Android
ESW159143,15410,8/28/2024 23:22,Electricity Bill,12704.98,Wallet Balance,Success,Transport,Kathmandu,Android
ESW159144,42013,5/19/2024 3:55,Internet Bill,18786.4,Wallet Balance,Failed,E-commerce,Bhaktapur,Android
ESW159145,42280,3/12/2024 11:28,Mobile Recharge,11162.04,Debit Card,Success,E-commerce,Chitwan,iOS
ESW159146,37398,11/6/2024 23:35,Fund Transfer,15108.46,Wallet Balance,Pending,Others,Kathmandu,Android
ESW159147,24287,10/2/2024 11:26,Mobile Recharge,815.03,Linked Bank,Success,E-commerce,Pokhara,iOS
ESW159148,28881,10/21/2024 20:37,Electricity Bill,1206.16,Linked Bank,Success,Food Delivery,Biratnagar,Web
ESW159149,31467,5/19/2024 23:27,Mobile Recharge,1773.02,Wallet Balance,Success,Telecom,Pokhara,Android
ESW159150,14541,11/7/2024 13:58,Electricity Bill,17349.1,Wallet Balance,Success,Transport,Lalitpur,Android
ESW159151,6921,3/30/2024 3:12,Fund Transfer,3427.03,Linked Bank,Success,Food Delivery,Lalitpur,Android
ESW159152,1331,1/16/2024 23:49,Fund Transfer,3936.86,Wallet Balance,Success,Food Delivery,Kathmandu,Web
ESW159153,35485,8/26/2024 21:47,Mobile Recharge,1296.72,Wallet Balance,Success,Transport,Butwal,iOS
ESW159154,34084,7/18/2024 23:07,Fund Transfer,17296.83,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW159155,23628,5/24/2024 6:33,Mobile Recharge,1774.86,Wallet Balance,Success,Transport,Biratnagar,Android
ESW159156,15583,4/15/2024 22:14,Mobile Recharge,13591.36,Debit Card,Failed,Others,Lalitpur,iOS
ESW159157,4551,4/19/2024 5:26,Internet Bill,7182.43,Debit Card,Success,Others,Pokhara,Android
ESW159158,39866,5/18/2024 4:55,QR Payment,5833.58,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159159,36685,1/2/2024 23:16,QR Payment,16422.37,Wallet Balance,Failed,Telecom,Bhaktapur,Web
ESW159160,8792,8/28/2024 4:35,Internet Bill,7215.49,Wallet Balance,Success,Utility,Butwal,Android
ESW159161,29892,3/29/2024 16:27,Fund Transfer,598.64,Wallet Balance,Success,Others,Butwal,iOS
ESW159162,26938,8/25/2024 22:12,Internet Bill,4109.07,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159163,42107,3/11/2024 22:45,Fund Transfer,8517.46,Linked Bank,Success,Transport,Biratnagar,Web
ESW159164,16348,7/27/2024 9:54,Fund Transfer,2205.79,Wallet Balance,Success,Transport,Biratnagar,Android
ESW159165,47978,7/20/2024 0:35,Fund Transfer,2153.08,Wallet Balance,Success,Utility,Pokhara,Android
ESW159166,24847,7/4/2024 18:41,Electricity Bill,4219.66,Wallet Balance,Success,Others,Chitwan,Web
ESW159167,43692,4/18/2024 2:01,Fund Transfer,10830.42,Wallet Balance,Success,Transport,Kathmandu,Web
ESW159168,8574,7/2/2024 5:27,Electricity Bill,14183.83,Linked Bank,Failed,Transport,Lalitpur,Android
ESW159169,36396,2/23/2024 13:29,Fund Transfer,13250.74,Linked Bank,Success,Others,Chitwan,Android
ESW159170,21957,5/16/2024 23:35,QR Payment,132.19,Linked Bank,Success,Telecom,Kathmandu,Android
ESW159171,15111,11/12/2024 22:06,Fund Transfer,8986.71,Linked Bank,Success,Telecom,Bhaktapur,Web
ESW159172,32767,9/18/2024 7:25,Internet Bill,8775.35,Wallet Balance,Success,Transport,Kathmandu,Android
ESW159173,25432,2/2/2024 22:40,Internet Bill,4521.99,Linked Bank,Success,Utility,Kathmandu,Android
ESW159174,13210,11/29/2024 11:10,Fund Transfer,11931.84,Wallet Balance,Success,Transport,Pokhara,Android
ESW159175,48986,7/18/2024 1:25,Mobile Recharge,5191.66,Debit Card,Pending,Food Delivery,Biratnagar,Android
ESW159176,2209,1/21/2024 22:08,Fund Transfer,19785.04,Debit Card,Success,Utility,Chitwan,Web
ESW159177,17553,2/22/2024 3:46,Electricity Bill,13907.64,Linked Bank,Failed,Food Delivery,Biratnagar,Android
ESW159178,43527,1/25/2024 21:37,Mobile Recharge,18342.31,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW159179,32157,9/13/2024 9:12,QR Payment,1225.41,Linked Bank,Success,Transport,Pokhara,Android
ESW159180,32736,10/14/2024 13:58,Internet Bill,7647.37,Linked Bank,Success,Telecom,Pokhara,Android
ESW159181,21780,2/8/2024 0:52,Internet Bill,1702.83,Debit Card,Success,Others,Biratnagar,Android
ESW159182,16023,11/3/2024 20:45,Internet Bill,12669.69,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW159183,20819,10/13/2024 1:57,Fund Transfer,3011.65,Wallet Balance,Success,Transport,Lalitpur,iOS
ESW159184,2877,3/10/2024 10:13,Mobile Recharge,5745.46,Wallet Balance,Success,E-commerce,Kathmandu,iOS
ESW159185,21436,5/5/2024 12:51,Fund Transfer,10155.27,Linked Bank,Success,Transport,Pokhara,Android
ESW159186,36803,10/8/2024 13:36,Electricity Bill,18962.59,Linked Bank,Success,Food Delivery,Kathmandu,iOS
ESW159187,4248,7/7/2024 21:22,Fund Transfer,18815.98,Linked Bank,Success,Utility,Kathmandu,Android
ESW159188,11383,1/13/2024 16:03,Fund Transfer,9737.78,Linked Bank,Success,Food Delivery,Kathmandu,iOS
ESW159189,9714,11/9/2024 21:15,Mobile Recharge,7816.06,Debit Card,Success,Telecom,Pokhara,Android
ESW159190,37320,1/6/2024 0:00,Fund Transfer,6791.48,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW159191,33235,12/26/2024 1:16,Electricity Bill,19191.62,Wallet Balance,Success,Utility,Chitwan,Android
ESW159192,22989,9/6/2024 13:18,Electricity Bill,14906,Wallet Balance,Success,Transport,Lalitpur,Android
ESW159193,3706,4/29/2024 0:01,Electricity Bill,11159.79,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW159194,17219,6/23/2024 7:19,Internet Bill,1894.84,Wallet Balance,Success,Telecom,Bhaktapur,iOS
ESW159195,33668,3/27/2024 13:03,Mobile Recharge,3017.58,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159196,3532,9/26/2024 8:44,Fund Transfer,17131.41,Linked Bank,Success,Utility,Kathmandu,Android
